127,728,1.39969,-0.0245,0,-0.014952,-0.014982,-0.040764,-0.042342,-0.027653,-0.014952,0,0,0,-0.19257,0,0,-0.021732,-0.021365,-0.018,0,0,0,0,0,0.969524,0,-0.017556,-0.021126,0,0,0,0,0,0,0,-0.054535,0,0,0,0,-0.018485,-0.01594,0,0,-0.043134,-0.029996,-0.253015,-0.088957,-0.098605,-0.071579,-0.017934,-0.063725,-0.182197,0.005825,0.215638,-0.187455,-0.077681,-0.261335,-0.03269,0,-0.053085,-0.364504,-0.472777,1.87354,0.304553,-0.072849,-0.032187,0,-0.302051,0,-0.061848,-0.174962,-0.192699,-0.054582,-0.032023,0,0,0,-0.015029,-0.225084,-0.021431,-0.018157,0,0,0,0,0,0,-0.019294,-0.017308,-0.014952,0,0,0,0,0,0,0,0,0,0,-0.08711,0,0,0,0,0,0,0,0,0,0,1.80648,-0.167402,0,-0.032096,-0.043388,-0.027179,0,0,0,-0.099876,-0.135405,-0.183154,-0.200329,-0.106346,-0.037709,0,0,0,-0.265739,-0.705042,1.11597,-0.006576,-0.017565,-0.248836,0,0,0,-0.049855,-0.114025,-0.078862,-0.021452,0,0,-0.014952,-0.021302,-0.021097,-0.028883,-0.038542,-0.023332,-0.023412,0,0,-0.224126,6.30152,-0.198246,-0.20685,0.131054,-0.106683,-0.232893,0.033555,-0.080866,-0.214984,-0.512444,-0.730144,-0.309679,0.127178,-0.025787,-0.073582,-0.114571,-0.18949,-0.160794,-0.201557,0,-0.021708,0.112462,-0.021658,-0.041491,-0.032279,-0.071887,-0.095154,-0.014952,0,0,0,0,-0.583421,-0.014952,-0.017265,-0.024647,-0.021215,0,0,0,0,0,0,-0.308048,-0.065785,-0.049974,-0.014952,1.176,0.044732,-0.177573,-0.091775,-0.050171,-0.073777,3.58784,-0.797894,0.759544,-0.263784,-0.139878,0,-0.06989,-0.263975,-0.675613,-0.41922,-0.028254,1.66324,0.016998,0,0,-0.040796,-0.056023,-0.168633,-0.188284,-0.115671,-0.074486,0,0,0.
127,727,-1.20069,0.666197,0,-0.014952,-0.014982,-0.040764,-0.042342,-0.027653,-0.014952,0,0,0,-0.181463,0,0,-0.021732,-0.021365,-0.018,0,0,0,0,0,0.799061,0,-0.017556,-0.021126,0,0,0,0,0,0,0,-0.054535,0,0,0,0,-0.018485,-0.01594,0,0,-0.043134,-0.029996,-0.297912,2.88465,0.405571,-0.071579,-0.017934,-0.063725,-0.182197,0.532133,2.24526,-0.173923,-0.077681,-0.261335,-0.03269,0,-0.053085,-0.364504,-0.237552,1.69441,-0.150263,-0.072849,-0.032187,0,-0.302051,0,-0.061848,-0.174962,-0.192699,-0.054582,-0.032023,0,0,0,-0.015029,-0.225084,-0.021431,-0.018157,0,0,0,0,0,0,-0.019294,-0.017308,-0.014952,0,0,0,0,0,0,0,0,0,0,-0.08711,0,0,0,0,0,0,0,0,0,0,-1.08174,-0.167402,0,-0.032096,-0.043388,-0.027179,0,0,0,-0.099876,-0.135405,-0.16751,-0.200329,-0.106346,-0.037709,0,0,0,-0.265739,-0.710189,-0.025989,-0.102856,-0.017565,-0.248836,0,0,0,-0.049855,-0.114025,-0.078862,-0.021452,0,0,-0.014952,-0.021302,-0.021097,-0.028883,-0.038542,-0.023332,-0.023412,0,0,-0.818473,16.1182,-0.027372,-0.20685,0.267919,0.049664,-0.323107,-0.26576,-0.080866,-0.224814,-0.529019,-0.066171,-0.451394,-0.309461,-0.025787,-0.073582,-0.114571,-0.18949,-0.160794,-0.201557,0,-0.021708,0.021956,-0.021658,-0.041491,-0.032279,-0.071887,-0.095154,-0.014952,0,0,0,0,-0.218714,-0.014952,-0.017265,-0.024647,-0.021215,0,0,0,0,0,0,-0.897812,-0.065785,-0.049974,-0.014952,0.539155,0.955392,-0.139182,-0.091775,-0.050171,-0.112772,0.915192,-0.254716,0.610848,-0.263784,-0.139878,0,-0.06989,-0.263975,-0.772806,-0.575775,-0.176716,0.007983,0.07517,0,0,-0.040796,-0.056023,-0.168633,-0.188284,-0.115671,-0.074486,0,0,0.
127,733,-1.2032,1.38354,0,-0.014952,-0.014982,-0.040764,-0.042342,-0.027653,-0.014952,0,0,0,-0.293517,0,0,-0.021732,-0.021365,-0.018,0,0,0,0,0,1.34381,0,-0.017556,-0.021126,0,0,0,0,0,0,0,-0.054535,0,0,0,0,-0.018485,-0.01594,0,0,-0.043134,-0.029996,-0.297912,-0.09331,-0.098605,-0.071579,-0.017934,-0.063725,-0.182197,0.233999,-0.048882,-0.187455,-0.077681,-0.261335,-0.03269,0,-0.053085,-0.364504,-0.684001,2.1173,-0.171326,-0.072849,-0.032187,0,-0.299945,0,-0.061848,-0.174962,-0.192699,-0.054582,-0.032023,0,0,0,-0.015029,-0.225084,-0.021431,-0.018157,0,0,0,0,0,0,-0.019294,-0.017308,-0.014952,0,0,0,0,0,0,0,0,0,0,-0.08711,0,0,0,0,0,0,0,0,0,0,-1.13131,-0.167402,0,-0.032096,-0.043388,-0.027179,0,0,0,-0.099876,-0.135405,-0.183154,-0.200329,-0.106346,-0.037709,0,0,0,-0.265739,-0.622587,0.663346,-0.102856,-0.017565,-0.248836,0,0,0,-0.049855,-0.114025,-0.078862,-0.021452,0,0,-0.014952,-0.021302,-0.021097,-0.028883,-0.038542,-0.023332,-0.023412,0,0,0.513618,32.9883,-0.198246,-0.20685,0.162969,4.91868,-0.014124,-0.108945,-0.080866,-0.112897,-0.500471,-0.930698,-0.375143,-0.309461,-0.025787,-0.073582,-0.114571,-0.18949,-0.160794,-0.201557,0,-0.021708,-0.752235,-0.021658,-0.041491,-0.032279,-0.071887,-0.095154,-0.014952,0,0,0,0,1.34335,-0.014952,-0.017265,-0.024647,-0.021215,0,0,0,0,0,0,0.536918,-0.065785,-0.049974,-0.014952,-0.048732,-0.173228,-0.177573,-0.091775,-0.050171,-0.114846,3.20322,-0.989368,0.212556,-0.263784,-0.139878,0,-0.06989,-0.263975,-0.680091,-0.590402,-0.260113,-0.102253,-0.784182,0,0,-0.040796,-0.056023,-0.168633,-0.188284,-0.115671,-0.074486,0,0,0.
127,730,-0.481057,1.01532,0,-0.014952,-0.014982,-0.040764,-0.042342,-0.027653,-0.014952,0,0,0,-0.100603,0,0,-0.021732,-0.021365,-0.018,0,0,0,0,0,2.23128,0,-0.017556,-0.021126,0,0,0,0,0,0,0,-0.054535,0,0,0,0,-0.018485,-0.01594,0,0,-0.043134,-0.029996,-0.297912,-0.09331,-0.098605,-0.071579,-0.017934,-0.063725,-0.182197,-0.255619,-0.387055,-0.187455,-0.077681,-0.261335,-0.03269,0,-0.053085,-0.364504,-0.450431,3.3471,1.45345,0.169572,-0.032187,0,-0.302051,0,-0.061848,-0.174962,-0.192699,-0.054582,-0.032023,0,0,0,-0.015029,-0.225084,-0.021431,-0.018157,0,0,0,0,0,0,-0.019294,-0.017308,-0.014952,0,0,0,0,0,0,0,0,0,0,-0.08711,0,0,0,0,0,0,0,0,0,0,-0.663809,-0.167402,0,-0.032096,-0.043388,-0.027179,0,0,0,-0.099876,-0.135405,-0.183154,-0.200329,-0.106346,-0.037709,0,0,0,-0.265739,-0.608458,1.68483,0.382965,-0.017565,-0.248836,0,0,0,-0.049855,-0.114025,-0.078862,-0.021452,0,0,-0.014952,-0.021302,-0.021097,-0.028883,-0.038542,-0.023332,-0.023412,0,0,1.62376,-0.02702,-0.198246,-0.20685,-0.080912,-0.327191,-0.347995,-0.26576,-0.080866,-0.224814,-0.529019,-1.29021,-0.451394,-0.244534,-0.025787,-0.073582,-0.114571,-0.18949,-0.160794,-0.201557,0,-0.021708,-0.585952,-0.021658,-0.041491,-0.032279,-0.071887,-0.095154,-0.014952,0,0,0,0,-0.676508,-0.014952,-0.017265,-0.024647,-0.021215,0,0,0,0,0,0,1.71872,-0.065785,-0.049974,-0.014952,-0.048732,-0.173228,-0.177573,-0.091775,-0.050171,-0.114846,-0.3317,-1.18304,-0.408478,-0.263784,-0.139878,0,-0.06989,-0.263975,-0.784008,-0.530166,0.990852,3.92827,-0.447051,0,0,-0.040796,-0.056023,-0.168633,-0.188284,-0.115671,-0.074486,0,0,0.
127,729,-0.117436,-0.030845,0,-0.014952,-0.014982,-0.040764,-0.042342,-0.027653,-0.014952,0,0,0,-2.02109,0,0,-0.021732,-0.021365,-0.018,0,0,0,0,0,0.566849,0,-0.017556,-0.021126,0,0,0,0,0,0,0,-0.054535,0,0,0,0,-0.018485,-0.01594,0,0,-0.043134,-0.029996,-0.297912,3.44759,1.82943,-0.071579,-0.017934,-0.063725,-0.182197,0.465799,2.79667,-0.000319,-0.077681,-0.261335,-0.03269,0,-0.053085,-0.364504,-0.468024,0.978662,-0.171326,-0.072849,-0.032187,0,-0.302051,0,-0.061848,-0.174962,-0.192699,-0.054582,-0.032023,0,0,0,-0.015029,-0.225084,-0.021431,-0.018157,0,0,0,0,0,0,-0.019294,-0.017308,-0.014952,0,0,0,0,0,0,0,0,0,0,-0.08711,0,0,0,0,0,0,0,0,0,0,-0.305043,-0.167402,0,-0.032096,-0.043388,-0.027179,0,0,0,-0.099876,-0.135405,-0.11976,-0.200329,-0.106346,-0.037709,0,0,0,-0.265739,-0.744057,-0.277413,-0.102856,-0.017565,-0.248836,0,0,0,-0.049855,-0.114025,-0.078862,-0.021452,0,0,-0.014952,-0.021302,-0.021097,-0.028883,-0.038542,-0.023332,-0.023412,0,0,-1.57492,4.67718,0.018002,-0.20685,-0.080912,-0.238345,-0.302464,-0.26576,-0.080866,-0.224814,-0.529019,0.528244,-0.451394,-0.309461,-0.025787,-0.073582,-0.114571,-0.18949,-0.160794,-0.201557,0,-0.021708,-0.303599,-0.021658,-0.041491,-0.032279,-0.071887,-0.095154,-0.014952,0,0,0,0,-0.570893,-0.014952,-0.017265,-0.024647,-0.021215,0,0,0,0,0,0,-1.54829,-0.065785,-0.049974,-0.014952,1.03073,1.41649,0.122576,-0.091775,-0.050171,-0.091528,3.04278,0.498102,0.870361,-0.263784,-0.139878,0,-0.06989,-0.263975,-0.685453,-0.590402,-0.260113,-0.102253,-0.367727,0,0,-0.040796,-0.056023,-0.168633,-0.188284,-0.115671,-0.074486,0,0,0.
127,731,-1.22857,0.983149,0,-0.014952,-0.014982,-0.040764,-0.042342,-0.027653,-0.014952,0,0,0,-0.293715,0,0,-0.021732,-0.021365,-0.018,0,0,0,0,0,1.06676,0,-0.017556,-0.021126,0,0,0,0,0,0,0,-0.054535,0,0,0,0,-0.018485,-0.01594,0,0,-0.043134,-0.029996,-0.297912,-0.09331,-0.098605,-0.071579,-0.017934,-0.063725,-0.182197,-0.245365,-0.287967,-0.187455,-0.077681,-0.261335,-0.03269,0,-0.053085,-0.364504,0.145698,1.58255,0.540427,-0.072849,-0.032187,0,-0.126154,0,-0.061848,-0.174962,-0.192699,-0.054582,-0.032023,0,0,0,-0.015029,7.80711,-0.021431,-0.018157,0,0,0,0,0,0,-0.019294,-0.017308,-0.014952,0,0,0,0,0,0,0,0,0,0,-0.08711,0,0,0,0,0,0,0,0,0,0,-1.15414,-0.167402,0,-0.032096,-0.043388,-0.027179,0,0,0,-0.099876,-0.135405,-0.183154,-0.200329,-0.106346,-0.037709,0,0,0,-0.265739,-0.399432,1.15222,0.113456,-0.017565,0.923874,0,0,0,-0.049855,-0.114025,-0.078862,-0.021452,0,0,-0.014952,-0.021302,-0.021097,-0.028883,-0.038542,-0.023332,-0.023412,0,0,1.61527,-0.02702,-0.198246,-0.20685,-0.080912,-0.327191,-0.347995,-0.240198,-0.080866,-0.224814,-0.467816,-0.646186,0.911941,3.07227,-0.025787,-0.073582,-0.114571,-0.18949,0.923797,-0.201557,0,-0.021708,-0.379989,-0.021658,-0.041491,-0.032279,-0.071887,-0.095154,-0.014952,0,0,0,0,1.72533,-0.014952,-0.017265,-0.024647,-0.021215,0,0,0,0,0,0,1.69587,-0.065785,-0.049974,-0.014952,-0.048732,-0.173228,-0.177573,-0.091775,-0.050171,-0.114846,-0.3317,-0.655929,-0.369971,-0.263784,-0.139878,0,-0.06989,-0.263975,-0.757452,0.135995,0.487155,0.808214,-0.493985,0,0,-0.040796,-0.056023,-0.168633,-0.188284,-0.115671,-0.074486,0,0,0.
127,726,-0.816989,0.341826,0,-0.014952,-0.014982,-0.040764,-0.042342,-0.027653,-0.014952,0,0,0,-1.55204,0,0,-0.021732,-0.021365,-0.018,0,0,0,0,0,-0.207182,0,-0.017556,-0.021126,0,0,0,0,0,0,0,-0.054535,0,0,0,0,-0.018485,-0.01594,0,0,-0.043134,-0.029996,-0.254996,-0.060038,-0.098605,-0.071579,-0.017934,-0.063725,-0.182197,1.01927,0.662077,-0.187455,-0.077681,-0.236167,-0.03269,0,-0.053085,-0.364504,0.512912,1.82906,-0.171326,-0.072849,-0.032187,0,0.007027,0,-0.061848,-0.174962,-0.192699,-0.054582,-0.032023,0,0,0,-0.015029,0.938182,-0.021431,-0.018157,0,0,0,0,0,0,-0.019294,-0.017308,-0.014952,0,0,0,0,0,0,0,0,0,0,-0.08711,0,0,0,0,0,0,0,0,0,0,-0.857406,-0.127444,0,-0.032096,-0.043388,-0.027179,0,0,0,-0.099876,-0.135405,-0.183154,-0.200329,-0.106346,-0.037709,0,0,0,-0.265739,-0.652595,-0.404871,-0.102856,-0.017565,-0.078998,0,0,0,-0.049855,-0.114025,-0.078862,-0.021452,0,0,-0.014952,-0.021302,-0.021097,-0.028883,-0.038542,-0.023332,-0.023412,0,0,1.03417,1.48529,-0.155241,-0.20685,-0.080912,-0.318156,-0.322535,-0.054345,-0.080866,-0.224814,-0.493411,0.725227,-0.251721,0.298459,-0.025787,-0.073582,-0.114571,-0.18949,-0.148101,-0.201557,0,-0.021708,0.802186,-0.021658,-0.041491,-0.032279,-0.071887,-0.095154,-0.014952,0,0,0,0,-0.499316,-0.014952,-0.017265,-0.024647,-0.021215,0,0,0,0,0,0,0.725861,-0.065785,-0.049974,-0.014952,0.068719,-0.03677,-0.177573,-0.091775,-0.050171,-0.114846,0.88899,0.797268,0.219779,-0.254278,-0.139878,0,-0.06989,-0.263975,-0.744976,-0.063647,-0.153923,-0.102253,0.788101,0,0,-0.040796,-0.056023,-0.168633,-0.188284,-0.115671,-0.074486,0,0,0.
127,732,-0.40869,1.04172,0,-0.014952,-0.014982,-0.040764,-0.042342,-0.027653,-0.014952,0,0,0,-0.279634,0,0,-0.021732,-0.021365,-0.018,0,0,0,0,0,2.14189,0,-0.017556,-0.021126,0,0,0,0,0,0,0,-0.054535,0,0,0,0,-0.018485,-0.01594,0,0,-0.043134,-0.029996,-0.297912,-0.09331,-0.098605,-0.071579,-0.017934,-0.063725,-0.182197,0.272427,0.167838,-0.187455,-0.077681,-0.261335,-0.03269,0,-0.053085,-0.364504,-0.870162,1.25823,1.16873,-0.072849,-0.032187,0,-0.302051,0,-0.061848,-0.174962,-0.192699,-0.054582,-0.032023,0,0,0,-0.015029,-0.225084,-0.021431,-0.018157,0,0,0,0,0,0,-0.019294,-0.017308,-0.014952,0,0,0,0,0,0,0,0,0,0,-0.08711,0,0,0,0,0,0,0,0,0,0,-0.606115,-0.167402,0,-0.032096,-0.043388,-0.027179,0,0,0,-0.099876,-0.135405,-0.183154,-0.200329,-0.106346,-0.037709,0,0,0,-0.265739,-0.592723,2.51388,0.156712,-0.017565,-0.248836,0,0,0,-0.049855,-0.114025,-0.078862,-0.021452,0,0,-0.014952,-0.021302,-0.021097,-0.028883,-0.038542,-0.023332,-0.023412,0,0,0.217928,-0.02702,-0.198246,-0.20685,-0.080912,-0.324135,-0.347995,-0.26576,-0.080866,-0.224814,-0.529019,-1.46975,-0.451394,-0.309461,-0.025787,-0.073582,-0.114571,-0.18949,-0.160794,-0.201557,0,-0.021708,-0.589251,-0.021658,-0.041491,-0.032279,-0.071887,-0.095154,-0.014952,0,0,0,0,0.101285,-0.014952,-0.017265,-0.024647,-0.021215,0,0,0,0,0,0,0.213854,-0.065785,-0.049974,-0.014952,0.227857,0.072991,-0.177573,-0.091775,-0.050171,-0.114846,3.6782,-1.47901,1.04197,-0.263784,-0.139878,0,-0.06989,-0.263975,-0.769814,-0.566361,-0.260113,-0.102253,-0.644372,0,0,-0.040796,-0.056023,-0.168633,-0.188284,-0.115671,-0.074486,0,0,0.
127,734,-0.085163,1.11081,0,-0.014952,-0.014982,-0.040764,-0.042342,-0.027653,-0.014952,0,0,0,-0.17222,0,0,-0.021732,-0.021365,-0.018,0,0,0,0,0,1.80718,0,-0.017556,-0.021126,0,0,0,0,0,0,0,-0.054535,0,0,0,0,-0.018485,-0.01594,0,0,-0.043134,-0.029996,-0.297912,-0.09331,-0.098605,-0.071579,-0.017934,-0.063725,-0.182197,0.340215,0.017643,-0.187455,-0.077681,-0.261335,-0.03269,0,-0.053085,-0.364504,-1.06626,0.088712,5.08786,-0.072849,-0.032187,0,-0.302051,0,-0.061848,-0.174962,-0.192699,-0.054582,-0.032023,0,0,0,-0.015029,-0.225084,-0.021431,-0.018157,0,0,0,0,0,0,-0.019294,-0.017308,-0.014952,0,0,0,0,0,0,0,0,0,0,-0.08711,0,0,0,0,0,0,0,0,0,0,-0.330875,-0.167402,0,-0.032096,-0.043388,-0.027179,0,0,0,-0.099876,-0.135405,-0.183154,-0.200329,-0.106346,-0.037709,0,0,0,-0.265739,-0.746243,2.07127,1.42531,-0.017565,-0.248836,0,0,0,-0.049855,-0.114025,-0.078862,-0.021452,0,0,-0.014952,-0.021302,-0.021097,-0.028883,-0.038542,-0.023332,-0.023412,0,0,-0.904056,55.1665,-0.198246,-0.20685,-0.080912,-0.276716,-0.347995,-0.26576,-0.080866,-0.224814,-0.529019,-1.5025,-0.451394,-0.309461,-0.025787,-0.073582,-0.114571,-0.18949,-0.160794,-0.201557,0,-0.021708,-0.827148,-0.021658,-0.041491,-0.032279,-0.071887,-0.095154,-0.014952,0,0,0,0,1.29698,-0.014952,-0.017265,-0.024647,-0.021215,0,0,0,0,0,0,-0.913205,-0.065785,-0.049974,-0.014952,10.5359,1.39212,-0.177573,-0.091775,-0.050171,-0.114846,4.81161,-1.53847,2.38727,-0.263784,-0.139878,0,-0.06989,-0.263975,-0.785786,-0.590402,-0.260113,-0.102253,-0.854913,0,0,-0.040796,-0.056023,-0.168633,-0.188284,-0.115671,-0.074486,0,0,0.
32,197,-1.33351,1.08836,0,-0.014952,-0.014982,-0.040764,-0.042342,-0.027653,-0.014952,0,0,0,-0.834535,0,0,-0.021732,-0.021365,-0.018,0,0,0,0,0,-1.48285,0,-0.017556,-0.021126,0,0,0,0,0,0,0,-0.054535,0,0,0,0,-0.018485,-0.01594,0,0,-0.043134,-0.029996,-0.297912,-0.09331,-0.098605,-0.071579,-0.017934,-0.063725,-0.175636,-0.254327,-0.391468,-0.187455,-0.077681,-0.261335,-0.03269,0,-0.053085,2.03393,-0.594667,-0.645343,-0.171326,-0.072849,-0.032187,0,-0.284082,0,-0.061848,-0.174962,-0.192699,-0.054582,-0.032023,0,0,0,-0.015029,-0.169608,-0.021431,-0.018157,0,0,0,0,0,0,-0.019294,-0.017308,-0.014952,0,0,0,0,0,0,0,0,0,0,-0.08711,0,0,0,0,0,0,0,0,0,0,-1.25632,-0.167402,0,-0.032096,-0.043388,-0.027179,0,0,0,-0.099876,-0.135405,-0.183154,-0.147347,-0.106346,-0.037709,0,0,0,9.3927,-0.404923,-0.401645,-0.102856,-0.017565,-0.144724,0,0,0,-0.049855,-0.114025,-0.078862,-0.021452,0,0,-0.014952,-0.021302,-0.021097,-0.028883,-0.038542,-0.023332,-0.023412,0,0,1.26444,-0.02702,-0.198246,-0.20685,-0.080912,-0.327191,-0.347995,-0.26576,-0.080866,-0.224814,-0.508606,0.950641,-0.35997,-0.309461,-0.025787,-0.073582,-0.114571,-0.18949,-0.160794,-0.201557,0,-0.021708,-0.498289,-0.021658,-0.041491,-0.032279,-0.071887,-0.095154,-0.014952,0,0,0,0,-0.669777,-0.014952,-0.017265,-0.024647,-0.021215,0,0,0,0,0,0,1.27982,-0.065785,-0.049974,-0.014952,-0.048732,-0.173228,-0.177573,-0.091775,-0.050171,-0.104183,-0.3317,0.840461,-0.408478,-0.263784,-0.139878,0,-0.06989,-0.033157,-0.62951,-0.590378,-0.260113,-0.102253,-0.526376,0,0,-0.040796,-0.056023,-0.168633,-0.188284,-0.115671,-0.074486,0,0,1.
